61,"The Martinache Marriage",1917,"Fri Aug 24 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Drama","Bertram Bracken","Beatrix Demarest Lloyd","Margaret Landis, Philo McCullough, Mollie McConnell, Leota Lorraine","unknown",,"tt0178739",,,"movie"
62,"Runaway, Romany",1917,"Sun Dec 23 1917 00:00:00 GMT+1300 (DST)","unknown","USA","unknown","George W. Lederer","Marion Davies","W.W. Bitner, Boyce Combe, Pedro de Cordoba, Marion Davies","unknown",,"tt0008526",,,"movie"
63,"Kobo tajîro",1917,"Thu Mar 29 1917 00:00:00 GMT+1300 (DST)","unknown","unknown","unknown","unknown","unknown","Matsunosuke Onoe, Kijaku Otani, Kakumatsuro Arashi, Suminojo Ichikawa","unknown",,"tt1085443",,,"movie"
64,"The Silent Lie",1917,"Mon May 28 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Drama","Raoul Walsh","Chester B. Clapp, Larry Evans","Miriam Cooper, Ralph Lewis, Charles Clary, Monroe Salisbury","unknown",,"tt0008570",,,"movie"
65,"Patria",1917,"Sun Jan 14 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Action, Drama","Jacques Jaccard, Leopold Wharton, Theodore Wharton","John B. Clymer, Charles W. Goddard, Louis Joseph Vance","Irene Castle, Milton Sills, Warner Oland, Dorothy Green","unknown",,"tt0008411","4.5","11","movie"
66,"Sunshine and Gold",1917,"Sun Apr 29 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Drama","Henry King","Henry King, Will M. Ritchey","Marie Osborne, Henry King, Daniel Gilfether, Neil Hardin","unknown",,"tt0008644",,,"movie"
67,"Each to His Kind",1917,"Mon Feb 05 1917 00:00:00 GMT+1300 (DST)","50","USA","Drama","Edward LeSaint","George DuBois Proctor, Paul West","Sessue Hayakawa, Tsuru Aoki, Vola Vale, Ernest Joy","Rhandah, who is to succeed his father, the Maharajah of Dharpuli, is sent to Oxford to be educated. The Princess Nada, to whom he is engaged, fearful of the outcome of his journey, gives ...","http://ia.media-imdb.com/images/M/MV5BN2EyNjg3ZmUtOTgxOS00MjM4LWI5YzMtZDRiMmUxY2QzM2Q3XkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_SX300.jpg","tt0007877",,,"movie"
68,"Down to Earth",1917,"Thu Aug 16 1917 00:00:00 GMT+1200 (STD)","71","USA","Comedy, Romance","John Emerson","John Emerson, Douglas Fairbanks, Anita Loos","Douglas Fairbanks, Eileen Percy, Gustav von Seyffertitz, Charles McHugh","A healthy outdoors-type follows the girl he loves to a resort for wealthy hypochondriacs. In order to prove to her and the other patients that their ""illnesses" are all in their minds, he ...",,"tt0007873","6.8","21","movie"
70,"Harrison és Barrison",1917,"unknown","unknown","Hungary","unknown","Alexander Korda","unknown","Márton Rátkai, Dezsõ Gyárfás, Nusi Somogyi, Manci Dobos","unknown",,"tt0008047",,,"movie"
71,"Hand That Rocks the Cradle",1917,"Sun May 13 1917 00:00:00 GMT+1200 (STD)","60","USA","Drama","Phillips Smalley, Lois Weber","Phillips Smalley, Lois Weber","Phillips Smalley, Lois Weber, Priscilla Dean, Wedgwood Nowell","A doctor's wife is the head of a bureau that publishes and hands out literature on birth control. However, the police stop it and forbid her to speak in meetings about the secret that was ...",,"tt0008041","6.8","10","movie"
72,"The Man from Painted Post",1917,"Sun Sep 30 1917 00:00:00 GMT+1200 (STD)","58","USA","Comedy, Romance, Western","Joseph Henabery","Douglas Fairbanks, Jackson Gregory, Joseph Henabery","Douglas Fairbanks, Eileen Percy, Frank Campeau, Frank Clark","In order to find out who's behind a cattle rustling operation that's hurting ranchers, a detective for the Cattleman's Protective Association pretends to be a tenderfoot from back east who's just arrived in the area and doesn't know how to ride, rope or shoot.",,"tt0007931","6.8","16","movie"
73,"Girl from Stormy Croft",1917,"Tue Mar 04 1919 00:00:00 GMT+1300 (DST)","87","Sweden","Drama","Victor Sjöström","Ester Julin, Selma Lagerlöf, Victor Sjöström","Greta Almroth, Nils Aréhn, Josua Bengtson, Georg Blomstedt","Helga is a young single lady who has a baby by a much older married man. After the older man tells Helga's father that he refuses to pay child support because he isn't the child's father, her father insists that Helga take him to court. On court day, just as the older married man is about to swear on the Bible that he is not the father of Helga's child, Helga suddenly tells the court that she's dropping the case because although the man did father her child, she doesn't want him to commit perjury, which is not only a serious crime but a mortal sin as well.",,"tt0008710","6.9","95","movie"
74,"His Wedding Night",1917,"Mon Aug 20 1917 00:00:00 GMT+1200 (STD)","19","USA","Short, Comedy","Roscoe 'Fatty' Arbuckle","Roscoe 'Fatty' Arbuckle, Joseph Anthony Roach","Roscoe 'Fatty' Arbuckle, Al St. John, Buster Keaton, Alice Mann","In a drugstore Al and Roscoe are rivals for Alice. Roscoe slings melons and operates the gas pump. Buster delivers a wedding gown for Alice, begins modeling it, is mistaken for Alice and is kidnapped by Al.","https://images-na.ssl-images-amazon.com/images/M/MV5BYjdhZmI3NTgtNDBhMC00MjFlLThkNDgtYjk1MGQ2OWJkNTlkXkEyXkFqcGdeQXVyMzE0MzYzMjY@._V1_SX300.jpg","tt0008112","6.1","608","movie"
75,"Thais",1917,"Sun Dec 30 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Drama","Hugo Ballin, Frank Hall Crane","Edfrid A. Bingham, Anatole France","Mary Garden, Hamilton Revelle, Crauford Kent, Lionel Adams","Paphnutius, a wealthy Alexandrian, is about to embrace the new faith of Christianity, but is persuaded by a friend to first see Thais, the most notable courtesan of her time. He falls in love with her, but is forced to kill a rival and conscience again urges him toward the new faith. He becomes a monk, but leaves the cloister to return to Alexandria to seek to convert Thais. In this he succeeds and she joins a nunnery. He saves her soul but loses his own peace of mind.",,"tt0008666",,,"movie"
76,"The Magic Vest",1917,"Mon Mar 19 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Comedy, Short","unknown","Joseph A. Richmond, Rex Taylor, James O. Walsh","Leatrice Joy","unknown",,"tt0008247",,,"movie"
77,"The Narrow Trail",1917,"Sun Dec 30 1917 00:00:00 GMT+1300 (DST)","68","USA","Western","William S. Hart, Lambert Hillyer","William S. Hart, Harvey F. Thew","William S. Hart, Sylvia Breamer, Milton Ross, Bob Kortman","Ice Harding, outlaw, tames a wild horse and names it King. Ice and his gang hold up a stagecoach and encounter San Francisco vice king Bates and his innocent niece Betty Werdin. Ice is ...",,"tt0008362","7.1","37","movie"
78,"La comtesse de Somerive",1917,"Fri Dec 14 1917 00:00:00 GMT+1300 (DST)","unknown","France","unknown","Georges Denola, Jean Kemm","Théodore Barrière","Hélène Plet, Albert Mayer, Armand Tallier, Émilienne Dux","unknown",,"tt0177651","7.9","10","movie"
79,"A Reckless Romeo",1917,"Mon May 21 1917 00:00:00 GMT+1200 (STD)","23","USA","Comedy, Short","Roscoe 'Fatty' Arbuckle","Roscoe 'Fatty' Arbuckle, Joseph Anthony Roach","Roscoe 'Fatty' Arbuckle, Corinne Parquet, Agnes Neilson, Alice Lake","Roscoe flirts with a girl in the park. Later he takes his wife and mother-in-law to the movies only to see his flirtation showing on the screen.","http://ia.media-imdb.com/images/M/MV5BMTI5MDYzNDcyNl5BMl5BanBnXkFtZTYwMDQ5NzI2._V1_SX300.jpg","tt0008500","6.4","129","movie"
80,"The Gun Fighter",1917,"Sun Feb 11 1917 00:00:00 GMT+1300 (DST)","50","USA","Western","William S. Hart","Monte M. Katterjohn, Monte M. Katterjohn","William S. Hart, Margery Wilson, Roy Laidlaw, Joseph J. Dowling","Cliff Hudspeth, the leader of a band of outlaws in Arizona, has won his place by the killing of notorious gun-bullies. At their headquarters, in the Gila Mountains, in consultation with ""Ace High," his lieutenant, he plans depredations on the neighboring settlements. Although Hudspeth is powerful, their rule is disputed by El Salvador, a half-breed, and his following of desperadoes. Desert Pass is the scene of many conflicts between the contending bands. Rumors of the arrival of miners with gold causes El Salvador to send "Cactus" Fuller, his henchman, to levy tribute by a hold-up, which is successful. Flushed with triumph, he boasts in the "Golden Fleece" saloon of the ignominies to which he would treat Cliff Hudspeth if he ever met him. Hudspeth arrives and makes Cactus, whom he throws out of the saloon, realize that something must be done to retrieve a shattered reputation. Coming out of the saloon, Hudspeth sees Norma Wright, a milliner, standing at the door of her little store, and waves her inside, as he anticipates trouble. The shooting commences and Cactus is defeated. As Hudspeth is preparing to leave town Norma denounces him as a cold-blooded murderer. Stung almost to madness by the girl's accusation, he seizes her and gallops out of town. At his retreat he locks the stupefied girl in a room and seeks to drown the memory of her words with whiskey. The whiskey, and his awakened conscience, bring him to review his life, and, half delirious, he sees his victims pass reproachfully before him. The girl, too, becomes aware of the human side of the man and next morning she brings him around to her way of thinking and extracts a pledge that he will never willingly kill another human being. Soon after there comes from a member of the legislature offer of a pardon and restoration to citizenship if Cliff will undertake to rid Arizona of El Salvador. Hearing of Cliff's new appointment, El Salvador is wild with rage, and burns the town and drags Norma away to the mountains. Cliff Hudspeth rescues her and kills El Salvador, although mortally wounded himself. He places the girl on a horse, which bears her to safety, and passes away consoled that his last killing was in her defense.","http://ia.media-imdb.com/images/M/MV5BMjRlNzg5MWQtNDMwNi00MjNlLWJjMTQtZTc4ZTkwNzYxOGEzXkEyXkFqcGdeQXVyMjYzMDY1NTg@._V1_SX300.jpg","tt0008036","6.6","5","movie"
81,"Jack and Jill",1917,"Mon Nov 12 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Western","William Desmond Taylor","Gardner Hunting, Margaret Turnbull","Jack Pickford, Louise Huff, Leo Houck, Don Bailey","Young boxer Jack Ranney agrees to challenge ' Young Kilroy ' and knocks him out with his first punch. When he is told Kilroy is dead, Jack hurriedly heads West and finds a job on a ranch, boasting to all the fellows that he is a killer, unimpressed, they call him a greenhorn. Meanwhile, Jack's sweetheart Mary, learns Kilroy is alive and she heads West to tell Jack the news, arriving just in time to see him single-handedly save the ranch from a raid by the notorious Lopez Cabrillo and his entire gang.",,"tt0008143",,,"movie"
82,"Feet of Clay",1917,"Fri Nov 02 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Mystery","Harry Harvey","Luther Morton, William Morton","Barney Furey, Tom Morgan, Harry MacPherson, William Marshall","unknown",,"tt0007936",,,"movie"
83,"The Dying Swan",1917,"Wed Jan 17 1917 00:00:00 GMT+1300 (DST)","49","Russia","Drama","Yevgeni Bauer","Zoya Barantsevich","Vera Karalli, Aleksandr Kheruvimov, Vitold Polonsky, Andrej Gromov","A grief-stricken ballerina becomes the obsession of an increasingly unhinged artist.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTFkYWJlNjQtZDYzYi00YmVkLWI1ZjAtZGRhYmQ2N2ExNzdmXkEyXkFqcGdeQXVyNzg5OTk2OA@@._V1_SX300.jpg","tt0186650","6.7","585","movie"
84,"The Pulse of Madness",1917,"Sat Mar 10 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Short, Drama","E.H. Calvert","unknown","Marguerite Clayton, Edward Arnold, Sidney Ainsworth","unknown",,"tt0903945",,,"movie"
85,"Klovnen",1917,"Mon May 07 1917 00:00:00 GMT+1200 (STD)","unknown","Denmark","unknown","A.W. Sandberg","A.W. Sandberg, Laurids Skands","Daniel Blumenfeldt, Axel Boesen, Peter Fjelstrup, Aage Hertel","A successful clown is abandoned by his wife for a count.",,"tt0127630","5.7","17","movie"
86,"The Golem and the Dancing Girl",1917,"unknown","unknown","Germany","Horror, Comedy","Rochus Gliese, Paul Wegener","Paul Wegener, Paul Wegener","Paul Wegener, Lyda Salmonova, Rochus Gliese, Wilhelm Diegelmann","As a practical joke, an actor impersonates the screen monster he made famous. Complications ensue.",,"tt0176776","6.9","14","movie"
87,"Rasputin, the Black Monk",1917,"Fri Oct 05 1917 00:00:00 GMT+1300 (DST)","70","USA","Biography, Drama","Arthur Ashley","unknown","Montagu Love, Henry Hull, June Elvidge, Arthur Ashley","The story of the rise and fall of Rasputin, the so-called ""mad monk" who dominated the court of the Russian czar in the period prior to the Russian revolution.","http://ia.media-imdb.com/images/M/MV5BMTk0NDExNDA0N15BMl5BanBnXkFtZTYwOTY4MTg5._V1_SX300.jpg","tt0008496",,,"movie"
88,"Feenhände",1917,"Fri Jan 26 1917 00:00:00 GMT+1300 (DST)","unknown","Germany","unknown","Rudolf Biebrach","Eugène Scribe, Robert Wiene","Rudolf Biebrach, Paul Hartmann, Arnold Korff, Henny Porten","unknown",,"tt0441262",,,"movie"
89,"Freckles",1917,"Mon May 28 1917 00:00:00 GMT+1200 (STD)","unknown","USA","Drama","Marshall Neilan","Gene Stratton-Porter, Marion Fairfax","Jack Pickford, Louise Huff, Hobart Bosworth, Lillian Leighton","unknown",,"tt0007975",,,"movie"
90,"Jack and the Beanstalk",1917,"Mon Jul 30 1917 00:00:00 GMT+1200 (STD)","100","USA","Fantasy","Chester M. Franklin, Sidney Franklin","Chester M. Franklin, Sidney Franklin, Mary Murillo","Francis Carpenter, Virginia Lee Corbin, Violet Radcliffe, 'Baby' Carmen De Rue","Jack,exchanges his cow for some magic beans. The beans grow overnight into a beanstalk which Jack climbs, arriving at a magical land ruled over by a cruel giant. Jack battles the giant and decides to rescue a young princess held captive in the giant's castle.",,"tt0008144","5","7","movie"
91,"Clubs Are Trump",1917,"Sun Nov 18 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Comedy, Short","Hal Roach","H.M. Walker","Harold Lloyd, 'Snub' Pollard, Bebe Daniels, Gilbert Pratt","In pre-historic times (dream sequence), our hero, in a loin cloth, battles other cavemen over the opposite sex.",,"tt0007809","3.9","12","movie"
92,"The Black Stork",1917,"Thu Feb 01 1917 00:00:00 GMT+1300 (DST)","50","USA","Drama","Leopold Wharton, Theodore Wharton","Jack Lait","Jane Fearnley, Allan Murnane, Hamilton Revelle, Elsie Esmond","A young man and woman are considering marriage; eugenicist Harry J Haiselden warns that they are ill-matched and will produce defective offspring. He is right; their baby is born defective,...",,"tt0160056","4.7","13","movie"
93,"Bucking Broadway",1917,"Mon Dec 24 1917 00:00:00 GMT+1300 (DST)","53","USA","Western","John Ford","George Hively","Harry Carey, Molly Malone, L.M. Wells, Vester Pegg","A ranch foreman battles a rich stockbroker for the affections of a beautiful young woman.","https://images-na.ssl-images-amazon.com/images/M/MV5BYmQxYmM4YTctZjBkMy00OTIwLTgyNmYtMjgxOGY0MTg4NWY3XkEyXkFqcGdeQXVyNDY1NzU5NjY@._V1_SX300.jpg","tt0007755","5.9","339","movie"
94,"The Greater Law",1917,"Mon Jul 16 1917 00:00:00 GMT+1200 (STD)","50","USA","Drama","Lynn Reynolds","Lynn Reynolds, Charles J. Wilson","Myrtle Gonzalez, Gretchen Lederer, Maude Emory, G.M. Rickerts","unknown",,"tt0008032",,,"movie"
95,"Hot Applications",1917,"Mon Oct 08 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Comedy, Short","Roy Clements","Frederick Palmer","Eddie Lyons, Lee Moran, Edith Roberts, Fred Gamble","unknown",,"tt0332650",,,"movie"
96,"A Mormon Maid",1917,"Sun Apr 22 1917 00:00:00 GMT+1200 (STD)","50","USA","Drama, History, Western","Robert Z. Leonard","Charles Sarver, Paul West","Mae Murray, Frank Borzage, Hobart Bosworth, Edythe Chapman","This silent melodrama is set against the 1840s westward migration of the Mormons. Dora, a young woman, and her family are saved from an Indian attack by a Mormon community traveling to Utah. They join the wagon train. Dora is pursued by two men, one a recent convert, the other a scheming elder with a stable of wives. The Mormon elder wants her in his harem. When the mother kills herself from revulsion toward polygamy, the daughter must consider her own future and the man she loves. One of Mae Murray's few surviving films, this was intended by Robert Leonard to be a thoughtful drama about the goods and evils of Mormonism, but today it is generally considered pure anti-Mormon propaganda.",,"tt0008319","6.3","55","movie"
97,"Step Lively",1917,"Sun Dec 30 1917 00:00:00 GMT+1300 (DST)","unknown","USA","Short, Comedy","Alfred J. Goulding","H.M. Walker","Harold Lloyd, 'Snub' Pollard, Bebe Daniels, W.L. Adams","unknown",,"tt0008628","6.1","16","movie"
98,"John Ermine of Yellowstone",1917,"Mon Nov 05 1917 00:00:00 GMT+1300 (DST)","50","USA","Western","Francis Ford","Maud Grange, Frederic Remington, Louis Evan Shipman","Francis Ford, Mae Gaston, Mark Fenton, Duke Worne","unknown",,"tt0008151","4","6","movie"
99,"Thomas Graals bästa film",1917,"Mon Aug 13 1917 00:00:00 GMT+1200 (STD)","90","Sweden","Comedy","Mauritz Stiller","Gustaf Molander","Victor Sjöström, Karin Molander, Albin Lavén, Jenny Tschernichin-Larsson","Thomas Graal's a screenwriter, is very fond of his secretary Bessie. Overtaken by a kiss by Thomas she runs away. In his misfortune Thomas writes a screenplay inspired by Bessie. But she has not been really honest with him .",,"tt0008672","6.3","95","movie"
100,"A Clever Dummy",1917,"Sun Jul 15 1917 00:00:00 GMT+1200 (STD)","23","USA","Short, Comedy","Herman C. Raymaker, Ferris Hartman, Robert P. Kerr","unknown","Ben Turpin, Chester Conklin, Wallace Beery, Juanita Hansen","Dummy inventor Samuel Tinker has just developed a new life-sized mechanical dummy. He and his partner, Peter Clay, modeled the dummy after a janitor in their building. While the inventor's daughter is in love and engaged to Clay, the janitor pines for the daughter. A misunderstanding breaks up the partnership, and Tinker forbids his daughter from marrying his now ex-partner. But the daughter hopes a possible lucrative purchase of the dummy from a vaudeville company will be the impetus for her father and Clay to mend their differences, and for them again to be married. The janitor, who sees this rift as an opportunity, hatches his own plan to be near the one he loves, the plan which involves him taking the place of the dummy. Not wanting to blow his cover, the janitor keeps on masquerading as the dummy even after the sale to the vaudeville company. A life-like dummy with a mind of his own on the loose has its own consequences.",,"tt0007802","6","86","movie"
